matchNumber,teamNumber,tournament,value,cubesAcquired,cubesScored,startingPos,mobility,autoPyramid,autoGround,autoCubePickup,autoExchangeAttempt,autoExchangeScored,autoSwitchFarAttempt,autoSwitchFarScored,autoSwitchNearAttempt,autoSwitchNearScored,autoScaleFarAttempt,autoScaleFarScored,autoScaleNearAttempt,autoScaleNearScored,autoCubeAttempt,autoCubeScored,autoRobotAction,ownSwitchFarAttempt,ownSwitchFarScored,ownSwitchNearAttempt,ownSwichNearScored,scaleFarAttempt,scaleFarScored,scaleNearAttempt,scaleNearScored,oppSwitchFarAttempt,oppSwitchFarScored,oppSwitchNearAttempt,oppSwitchNearScored,teleExchangeAttempt,teleExchangeScored,teleSwitchAttempt,teleSwitchScored,teleScaleAttempt,teleScaleScored,teleOppSwitchAttempt,teleOppSwitchScored,telePickup,teleCubePickup,teleCubeAttempt,teleCubeScored,teleRobotAction,park,carried,hangAttempt,hangSuccess,noCarried,comments
67,2056,york,,14,14,,true,1,1,2,0,0,1,1,0,0,0,0,1,1,1,2,"[""switch far 2.744"",""pyramid 4.859"",""scale near 10.689"",""ground pickup 13.41""]",0,0,0,,0,0,2,2,4,4,0,0,6,6,0,0,2,2,4,4,"{""1"":6,""2"":0,""3"":4,""4"":1,""humanLoadNear"":0,""humanLoadFar"":1}",12,12,12,"[""scale near"",""zone 3"",""scale near"",""zone 3"",""opp switch far"",""zone 3"",""opp switch far"",""zone 3"",""opp switch far"",""human Load Far"",""opp switch far"",""zone 4"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1""]",false,false,true,true,1," aliance partner 5776 got in their way at opponents switch - Tobias"
68,6339,york,,1,1,,true,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,"[""scale near 10.351""]",1,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"{""1"":0,""2"":1,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",1,1,0,"[""zone 2""]",false,false,false,false,0,shahdab
68,4519,york,,5,5,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,3,3,0,0,0,0,0,0,0,0,2,2,3,3,0,0,"{""1"":1,""2"":2,""3"":1,""4"":1,""humanLoadNear"":0,""humanLoadFar"":0}",5,5,5,"[""own switch near"",""zone 2"",""scale far"",""zone 2"",""scale far"",""zone 4"",""scale far"",""zone 3"",""own switch near"",""zone 1""]",false,false,false,false,0,
68,5406,york,,10,8,,true,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,"[""switch far 8.159"",""pyramid 10.856""]",1,1,0,,0,0,2,2,0,0,0,0,4,4,1,1,2,2,0,0,"{""1"":2,""2"":0,""3"":0,""4"":0,""humanLoadNear"":7,""humanLoadFar"":0}",9,7,7,"[""own switch far"",""human Load Near"",""exchange"",""human Load Near"",""exchange"",""human Load Near"",""exchange"",""human Load Near"",""exchange"",""human Load Near"",""zone 1"",""zone 1"",""scale near"",""human Load Near"",""scale near"",""human Load Near""]",false,false,true,false,1,Thugin- belly pan worked perfectly
68,188,york,,8,8,,true,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,"[""scale near 7.988""]",0,0,0,,0,0,3,2,5,5,0,0,0,0,0,0,3,2,5,5,"{""1"":0,""2"":1,""3"":4,""4"":1,""humanLoadNear"":0,""humanLoadFar"":2}",8,8,7,"[""zone 3"",""scale near"",""zone 3"",""scale near"",""zone 2"",""zone 3"",""opp switch far"",""zone 3"",""opp switch far"",""zone 4"",""opp switch far"",""human Load Far"",""opp switch far"",""human Load Far"",""opp switch far""]",false,true,false,false,0,drive team didn't respond to  team cheer - Tobias
68,5409,york,,6,7,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,,0,0,0,0,0,0,0,0,4,4,3,3,0,0,0,0,"{""1"":6,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",6,7,7,"[""own switch near"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""own switch near"",""zone 1"",""own switch near""]",false,false,true,false,0,trouble with intake picking up cubes
68,4902,york,,2,1,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,"{""1"":1,""2"":1,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",2,2,1,"[""zone 2"",""zone 1"",""exchange""]",false,false,false,false,0,"didn't do much, was slow at intake, claw was not stable  - kusal"
69,4902,york,,2,1,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,"{""1"":1,""2"":1,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",2,2,1,"[""zone 2"",""zone 1"",""exchange""]",false,false,false,false,0,"didn't do much, was slow at intake, claw was not stable  - kusal"
69,6537,york,,6,6,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,6,6,0,0,0,0,0,0,0,0,6,6,"{""1"":0,""2"":0,""3"":1,""4"":0,""humanLoadNear"":0,""humanLoadFar"":5}",6,6,6,"[""zone 3"",""opp switch far"",""human Load Far"",""opp switch far"",""human Load Far"",""opp switch far"",""human Load Far"",""opp switch far"",""human Load Far"",""opp switch far"",""human Load Far"",""opp switch far""]",true,false,false,false,0,
69,3161,york,,12,12,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,5,0,,2,2,0,0,0,0,0,0,5,5,5,5,2,2,0,0,"{""1"":11,""2"":1,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",12,12,12,"[""zone 1"",""own switch far"",""zone 1"",""own switch far"",""zone 1"",""own switch far"",""zone 1"",""exchange"",""zone 1"",""own switch far"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""own switch far"",""zone 1"",""exchange"",""zone 2"",""scale far"",""zone 1"",""scale far""]",false,false,false,false,0,
69,2386,york,,8,6,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,9,6,0,0,0,0,0,0,0,0,9,6,0,0,"{""1"":0,""2"":5,""3"":2,""4"":1,""humanLoadNear"":0,""humanLoadFar"":0}",8,9,6,"[""scale near"",""zone 3"",""scale near"",""zone 2"",""scale near"",""zone 4"",""scale near"",""zone 2"",""scale near"",""zone 3"",""zone 2"",""zone 2"",""zone 2"",""scale near""]",true,false,true,false,0,issues placing cubes on other cubes in scale - Tobias
69,5921,york,,3,3,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,"{""1"":0,""2"":0,""3"":0,""4"":0,""humanLoadNear"":3,""humanLoadFar"":0}",3,3,3,"[""human Load Near"",""opp switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""opp switch near""]",false,false,false,false,0,Thugin- can only pickup through human load
69,4039,york,,15,12,,false,1,0,1,0,0,0,0,2,2,0,0,0,0,2,2,"[""switch near 5.38"",""pyramid 8.819"",""switch near 11.17""]",0,0,4,,0,0,0,0,0,0,0,0,6,6,4,4,0,0,0,0,"{""1"":8,""2"":6,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",14,10,10,"[""zone 2"",""own switch near"",""zone 2"",""zone 2"",""own switch near"",""zone 2"",""zone 2"",""own switch near"",""zone 2"",""zone 1"",""exchange"",""zone 1"",""own switch near"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""zone 1"",""exchange""]",false,false,false,false,0,was helping out other team by passing cubes
69,4618,york,,6,6,,true,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,"[""switch far 12.956""]",0,0,0,,4,3,0,0,2,2,0,0,0,0,0,0,4,3,2,2,"{""1"":0,""2"":6,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",6,6,5,"[""zone 2"",""scale far"",""zone 2"",""zone 2"",""scale far"",""zone 2"",""scale far"",""zone 2"",""opp switch far"",""zone 2"",""opp switch far""]",false,false,true,true,0,"Fast hang, quick at piling cubes onto the switches -Jeffrey"
70,4308,york,,8,8,,true,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,"[""pyramid 26.183""]",1,1,0,,0,0,0,0,0,0,0,0,6,7,1,1,0,0,0,0,"{""1"":7,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",7,7,8,"[""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""own switch far"",""zone 1"",""exchange""]",true,false,false,false,0,
70,4069,york,,8,8,,true,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,"[""scale near 4.348""]",0,0,4,,0,0,3,2,0,0,1,1,0,0,4,4,3,2,1,1,"{""1"":2,""2"":4,""3"":1,""4"":0,""humanLoadNear"":1,""humanLoadFar"":0}",8,8,7,"[""zone 2"",""own switch near"",""zone 2"",""own switch near"",""zone 2"",""own switch near"",""zone 2"",""scale near"",""zone 1"",""own switch near"",""zone 1"",""opp switch near"",""human Load Near"",""zone 3"",""scale near""]",false,false,false,false,0,
70,1334,york,,8,9,,true,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,"[""switch near 7.784""]",0,0,2,,0,0,0,0,0,0,0,0,6,6,2,2,0,0,0,0,"{""1"":8,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",8,8,8,"[""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""own switch near"",""zone 1"",""own switch near""]",false,false,true,true,0,Very fast at moving cubes into the exchange -Jeffrey
70,6632,york,,3,2,,true,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,"[""switch near 11.609""]",0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"{""1"":0,""2"":2,""3"":0,""4"":0,""humanLoadNear"":1,""humanLoadFar"":0}",3,1,1,"[""zone 2"",""zone 2"",""scale far"",""human Load Near""]",false,false,false,false,0,shahdab
70,4976,york,,6,7,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,0,0,3,3,0,0,3,3,0,0,1,1,3,3,3,3,"{""1"":0,""2"":0,""3"":1,""4"":1,""humanLoadNear"":4,""humanLoadFar"":0}",6,7,7,"[""scale near"",""zone 3"",""scale near"",""human Load Near"",""scale near"",""human Load Near"",""own switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""opp switch near"",""zone 4"",""opp switch near""]",false,false,true,true,0,drew foul on red
70,2609,york,,9,7,,true,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,"[""switch far 3.675"",""pyramid 8.459""]",1,1,0,,0,0,0,0,5,5,0,0,0,0,1,1,0,0,5,5,"{""1"":0,""2"":0,""3"":4,""4"":0,""humanLoadNear"":0,""humanLoadFar"":4}",8,6,6,"[""own switch far"",""zone 3"",""opp switch far"",""zone 3"",""opp switch far"",""zone 3"",""human Load Far"",""opp switch far"",""human Load Far"",""human Load Far"",""human Load Far"",""opp switch far"",""zone 3"",""opp switch far""]",false,false,false,false,0,got hard defended by1334 - Tobias
71,6461,york,,4,2,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,"{""1"":4,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",4,2,2,"[""own switch far"",""zone 1"",""exchange"",""zone 1"",""zone 1"",""zone 1""]",true,false,false,false,0,
71,6130,york,,11,10,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,0,0,0,0,0,0,0,0,9,9,1,1,0,0,0,0,"{""1"":11,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",11,10,10,"[""zone 1"",""zone 1"",""own switch near"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange""]",false,false,false,false,0,
71,5409,york,,5,5,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,0,0,0,0,0,0,4,4,0,0,1,1,0,0,4,4,"{""1"":0,""2"":1,""3"":3,""4"":0,""humanLoadNear"":1,""humanLoadFar"":0}",5,5,5,"[""own switch near"",""zone 3"",""opp switch near"",""zone 3"",""opp switch near"",""zone 3"",""opp switch near"",""human Load Near"",""opp switch near"",""zone 2""]",false,false,false,false,1,shahdab
72,5409,york,,5,5,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,0,0,0,0,0,0,4,4,0,0,1,1,0,0,4,4,"{""1"":0,""2"":1,""3"":3,""4"":0,""humanLoadNear"":1,""humanLoadFar"":0}",5,5,5,"[""own switch near"",""zone 3"",""opp switch near"",""zone 3"",""opp switch near"",""zone 3"",""opp switch near"",""human Load Near"",""opp switch near"",""zone 2""]",false,false,false,false,1,shahdab
71,4519,york,,5,6,,true,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,"[""switch far 7.85""]",0,0,0,,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,"{""1"":4,""2"":1,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",5,5,5,"[""zone 2"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange""]",true,false,false,false,0,"Very cautious when moving, good at exchange -Jeffrey"
71,6339,york,,0,0,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{""1"":0,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",0,0,0,,false,false,false,false,0,fouled and drew foul
71,3560,york,,7,4,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,2,2,0,0,1,0,1,1,0,0,1,1,2,2,2,1,"{""1"":0,""2"":5,""3"":1,""4"":1,""humanLoadNear"":0,""humanLoadFar"":0}",7,5,4,"[""zone 2"",""scale far"",""zone 2"",""zone 2"",""zone 2"",""scale far"",""zone 4"",""zone 3"",""opp switch near"",""zone 2"",""own switch near""]",false,false,false,false,0,drops cubes - Tobias
72,5699,york,,4,5,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,3,0,,0,0,0,0,2,2,0,0,0,0,3,3,0,0,2,2,"{""1"":0,""2"":3,""3"":1,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",4,5,5,"[""own switch far"",""zone 2"",""opp switch far"",""zone 3"",""opp switch far"",""zone 2"",""own switch far"",""zone 2"",""own switch far""]",false,false,false,false,0,
72,2935,york,,13,11,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4,,0,0,0,0,0,0,0,0,8,7,4,4,0,0,0,0,"{""1"":12,""2"":1,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",13,12,11,"[""zone 1"",""own switch near"",""zone 1"",""own switch near"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""own switch near"",""zone 1"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""own switch near"",""zone 1"",""zone 1"",""exchange"",""zone 2"",""exchange""]",true,false,false,false,0,got a cube on the wrong side
72,2200,york,,7,5,,true,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,"[""switch far 5.669"",""pyramid 22.905""]",1,1,0,,0,0,1,1,0,0,0,0,3,2,1,1,1,1,0,0,"{""1"":3,""2"":3,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",6,5,4,"[""zone 1"",""scale near"",""zone 2"",""exchange"",""zone 1"",""exchange"",""zone 1"",""zone 2"",""own switch far"",""zone 2""]",false,false,true,true,1,"Jaden - Good play on all objectives, fast intake, and good use of buddy bar."
72,6070,york,,7,6,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,,0,0,0,0,0,0,0,0,6,5,1,1,0,0,0,0,"{""1"":7,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",7,7,6,"[""own switch far"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""zone 1"",""zone 1"",""exchange"",""zone 1"",""exchange""]",false,true,false,false,0,Had a small amount of trouble with intake -Jeffrey
72,6537,york,,8,8,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,0,0,0,0,0,0,7,7,0,0,1,1,0,0,7,7,"{""1"":0,""2"":0,""3"":0,""4"":0,""humanLoadNear"":4,""humanLoadFar"":4}",8,8,8,"[""own switch near"",""human Load Far"",""opp switch near"",""human Load Far"",""opp switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""human Load Far"",""opp switch near"",""human Load Far"",""opp switch near""]",false,false,false,false,0,went to the far human load for like half the match - Tobias
72,4902,york,,0,0,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{""1"":0,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",0,0,0,,false,false,false,false,0,
73,4992,york,,4,3,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,5,3,0,0,0,0,0,0,0,0,0,0,5,3,0,0,"{""1"":0,""2"":4,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",4,5,3,"[""zone 2"",""zone 2"",""scale far"",""zone 2"",""scale far"",""zone 2"",""scale far""]",false,false,false,false,0,"Jaden - slow intake and elevator, resulting in slow scale cycles."
73,6342,york,,4,3,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,0,,0,0,0,0,1,1,0,0,0,0,2,2,0,0,1,1,"{""1"":1,""2"":1,""3"":1,""4"":0,""humanLoadNear"":0,""humanLoadFar"":1}",4,3,3,"[""own switch far"",""zone 2"",""own switch far"",""zone 3"",""opp switch far"",""human Load Far"",""zone 1""]",false,false,false,false,0,
73,4618,york,,8,6,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,0,0,6,5,0,0,0,0,0,0,1,1,6,5,0,0,"{""1"":0,""2"":3,""3"":2,""4"":0,""humanLoadNear"":3,""humanLoadFar"":0}",8,7,6,"[""own switch near"",""zone 2"",""zone 2"",""scale near"",""zone 3"",""scale near"",""zone 3"",""human Load Near"",""human Load Near"",""scale near"",""human Load Near"",""scale near"",""zone 2"",""scale near""]",true,false,true,false,0,
73,6878,york,,11,11,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,0,0,0,0,0,0,0,0,10,10,1,1,0,0,0,0,"{""1"":11,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",11,11,11,"[""zone 1"",""own switch near"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange""]",true,false,false,false,0,very good and fast at exchange - kusal
73,6135,york,,12,12,,true,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,"[""switch far 8.601""]",0,0,0,,0,0,0,0,2,2,0,0,9,9,0,0,0,0,2,2,"{""1"":11,""2"":0,""3"":0,""4"":1,""humanLoadNear"":0,""humanLoadFar"":0}",12,11,11,"[""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""opp switch far"",""zone 4"",""opp switch far""]",true,false,false,false,0,Fast at exchange -Jeffrey
73,1334,york,,5,5,,true,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,"[""switch near 8.372""]",0,0,2,,0,0,3,2,0,0,0,0,0,0,2,2,3,2,0,0,"{""1"":0,""2"":4,""3"":1,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",5,5,4,"[""zone 2"",""own switch near"",""zone 2"",""scale near"",""zone 2"",""own switch near"",""zone 2"",""scale near"",""zone 3""]",true,false,false,false,0,can only score on lowered scale - Tobias
74,4976,york,,6,4,,true,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,"[""switch far 7.864""]",0,0,0,,5,3,0,0,0,0,0,0,0,0,0,0,5,3,0,0,"{""1"":1,""2"":0,""3"":4,""4"":0,""humanLoadNear"":0,""humanLoadFar"":1}",6,5,3,"[""zone 1"",""scale far"",""zone 3"",""scale far"",""zone 3"",""zone 3"",""scale far"",""human Load Far"",""zone 3""]",false,false,true,true,0,
74,3683,york,,8,7,,true,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,"[""scale near 4.634""]",0,0,0,,0,0,5,4,0,0,2,2,0,0,0,0,5,4,2,2,"{""1"":0,""2"":0,""3"":4,""4"":2,""humanLoadNear"":0,""humanLoadFar"":2}",8,7,6,"[""zone 3"",""scale near"",""zone 3"",""zone 3"",""scale near"",""zone 4"",""scale near"",""human Load Far"",""zone 3"",""scale near"",""human Load Far"",""opp switch near"",""zone 4"",""opp switch near""]",true,false,false,false,0,
74,1325,york,,12,12,,false,0,1,1,0,0,0,0,0,0,2,2,0,0,2,2,"[""scale far 4.542"",""ground pickup 6.541"",""scale far 9.731""]",0,0,0,,7,7,0,0,0,0,0,0,3,3,0,0,7,7,0,0,"{""1"":3,""2"":3,""3"":1,""4"":0,""humanLoadNear"":0,""humanLoadFar"":4}",11,10,10,"[""zone 2"",""scale far"",""zone 2"",""scale far"",""zone 2"",""scale far"",""human Load Far"",""zone 3"",""scale far"",""human Load Far"",""scale far"",""human Load Far"",""scale far"",""human Load Far"",""scale far"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange""]",false,false,false,false,0,
74,5776,york,,0,1,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"{""1"":0,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",0,1,1,"[""own switch far""]",false,false,false,false,0,Good at blocking the enemy from getting to their human load -Jeffrey
74,2386,york,,3,4,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,4,4,0,0,0,0,0,0,0,0,4,4,0,0,"{""1"":0,""2"":3,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",3,4,4,"[""scale near"",""zone 2"",""scale near"",""zone 2"",""scale near"",""zone 2"",""scale near""]",false,false,false,false,0,
74,3161,york,,10,9,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,0,0,0,0,0,0,0,0,9,8,1,1,0,0,0,0,"{""1"":9,""2"":1,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",10,10,9,"[""zone 1"",""own switch near"",""zone 2"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange""]",false,false,true,false,0,very good driving - kusal
75,3571,york,,1,1,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"{""1"":0,""2"":1,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",1,1,1,"[""scale far"",""zone 2""]",false,false,true,true,0,
75,5921,york,,3,3,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,1,1,0,0,0,0,0,0,0,0,2,2,1,1,0,0,"{""1"":0,""2"":1,""3"":0,""4"":0,""humanLoadNear"":2,""humanLoadFar"":0}",3,3,3,"[""scale far"",""zone 2"",""own switch near"",""human Load Near"",""own switch near"",""human Load Near""]",true,false,false,false,0,
75,5406,york,,9,8,,true,0,1,1,0,0,0,0,0,0,0,0,2,1,0,1,"[""scale near 5.427"",""ground pickup 11.303""]",3,3,0,,0,0,5,4,0,0,0,0,0,0,3,3,5,4,0,0,"{""1"":1,""2"":4,""3"":2,""4"":0,""humanLoadNear"":1,""humanLoadFar"":0}",8,8,7,"[""zone 3"",""scale near"",""zone 3"",""scale near"",""zone 2"",""zone 2"",""scale near"",""zone 2"",""own switch far"",""zone 2"",""own switch far"",""zone 1"",""own switch far"",""human Load Near"",""scale near""]",false,false,true,true,1,
75,4308,york,,11,12,,true,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,"[""switch near 9.313""]",0,0,2,,0,0,0,0,0,0,0,0,9,9,2,2,0,0,0,0,"{""1"":9,""2"":1,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":1}",11,11,11,"[""zone 1"",""own switch near"",""zone 1"",""exchange"",""zone 1"",""own switch near"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""human Load Far"",""exchange"",""zone 2"",""exchange""]",false,false,false,false,0,"Fast intake, good at exchange -Jeffrey"
75,4039,york,,12,11,,true,1,0,1,0,0,2,2,0,0,0,0,0,0,2,2,"[""switch far 6.351"",""pyramid 11.393"",""switch far 16.892""]",0,0,0,,0,0,0,0,11,9,0,0,0,0,0,0,0,0,11,9,"{""1"":0,""2"":0,""3"":4,""4"":1,""humanLoadNear"":0,""humanLoadFar"":6}",11,11,9,"[""zone 3"",""opp switch far"",""zone 3"",""opp switch far"",""human Load Far"",""opp switch far"",""human Load Far"",""opp switch far"",""human Load Far"",""human Load Far"",""opp switch far"",""human Load Far"",""opp switch far"",""human Load Far"",""opp switch far"",""zone 3"",""opp switch far"",""zone 3"",""opp switch far"",""zone 4""]",false,true,false,false,0,
75,6323,york,,12,12,,true,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,"[""switch far 7.324""]",3,3,0,,0,0,0,0,0,0,0,0,8,8,3,3,0,0,0,0,"{""1"":10,""2"":2,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",12,11,11,"[""zone 2"",""own switch far"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""zone 1"",""own switch far"",""zone 2"",""own switch far"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange""]",false,false,false,false,0,"very erfficent on the exchange, did well on the switch - kusal"
